NameID,year,Maker,Type,Name,Sales,Model,Nippyo,price,kata,capacity,FuelType,FuelEfficiency,HH,size,hppw,share,share0,hppw_sum_own,FuelEfficiency_sum_own,size_sum_own,hppw_sqr_sum_own,FuelEfficiency_sqr_sum_own,size_sqr_sum_own,group_n,hppw_sum_mkt,FuelEfficiency_sum_mkt,size_sum_mkt,hppw_sqr_sum_mkt,FuelEfficiency_sqr_sum_mkt,size_sqr_sum_mkt,mkt_n,iv_BLP_own_hppw,iv_BLP_other_hppw,iv_BLP_own_FuelEfficiency,iv_BLP_other_FuelEfficiency,iv_BLP_own_size,iv_BLP_other_size,iv_GH_own_hppw,iv_GH_other_hppw,iv_GH_own_FuelEfficiency,iv_GH_other_FuelEfficiency,iv_GH_own_size,iv_GH_other_size,logit_share
158,2009,Honda,Regular,ストリーム,27058,1.8 X,0,1.8705555555555557,DBA-RN6,7,レギュラー,13.4,52877802,11.967801750000001,0.10294117647058823,0.0005117081076857166,0.9291896626111653,2.1000748564477694,277.4,224.13728550000002,0.2639139296355452,4461.14,2727.8845084350455,19,16.69709338780471,2451.2,1912.1876505,1.894771883858094,39451.98,23050.60415813513,166,1.997133679977181,14.597018531356941,264.0,2173.7999999999997,212.16948375,1688.050365,0.032886407287302105,0.18333164759369724,438.46000000000004,3128.320000000007,84.36060895950413,972.7723979433504,-7.504313794481577
158,2010,Honda,Regular,ストリーム,22246,1.8 X,0,1.8841243523316065,DBA-RN6,7,レギュラー,13.4,53362801,11.967801750000001,0.10294117647058823,0.0004168821647874144,0.9249569564386247,2.0831702186415564,282.8,222.00566675,0.26024304314718316,4629.26,2684.961647631311,19,17.14363156037787,2569.6,1952.225655375,1.946219010977117,42192.38,23463.32984749878,170,1.980229042170968,15.060461341736314,269.40000000000003,2286.7999999999997,210.03786499999998,1730.219988625,0.032695887406101465,0.185422508199101,461.85999999999876,3390.4400000000023,92.45932936893587,991.9786721877172,-7.704698878413435
158,2011,Honda,Regular,ストリーム,10365,1.8 X,0,1.8880373831775703,DBA-RN6,7,レギュラー,13.4,53783435,11.967801750000001,0.10294117647058823,0.0001927173301593697,0.9389811007794501,1.859281060867501,275.0,212.7070855,0.2154361453319381,4620.900000000001,2598.4980343684597,18,16.021957727130758,2513.9,1844.750029365,1.819955281766739,43068.89,22207.674376698942,160,1.7563398843969127,14.162676666263257,261.6,2238.9,200.73928375,1632.042943865,0.02338693037824846,0.19343172590655255,482.9799999999991,3942.9899999999907,85.33459129131552,883.6591222821226,-8.49132612628119
158,2012,Honda,Regular,ストリーム,5530,1.8 RSZ,0,2.0665384615384617,DBA-RN6,6,レギュラー,13.2,54171475,11.967801750000001,0.10071942446043165,0.00010208324584109995,0.9197618488328037,1.7937672265136324,293.8,205.78095675,0.2047708750362648,5379.86,2456.8363131478714,18,16.495104683102713,2709.1,1924.543923125,1.8478951756189759,48757.65,23198.86759103786,167,1.6930478020532007,14.701337456589082,280.6,2415.2999999999997,193.813155,1718.762966375,0.026035714040919977,0.1932197728126832,759.8599999999997,5575.630000000012,109.45394162067805,943.4159346223096,-9.106081439427172
158,2013,Honda,Regular,ストリーム,2863,1.8 RSZ,0,2.0579813664596274,DBA-RN6,6,レギュラー,13.2,54594744,11.967801750000001,0.10071942446043165,5.244094559725383e-05,0.9195631909181587,1.3422406644356022,302.1,177.277028625,0.11906959398423039,6308.13,2074.941831842685,16,15.850302804604652,2814.9,1891.172852125,1.7281824034877762,54138.71,22804.643189078004,164,1.2415212399751705,14.50806214016905,288.90000000000003,2512.8,165.309226875,1713.8958235,0.011000618983797505,0.1879970365343442,1120.5299999999997,7280.180000000008,123.36162465338361,904.3557372741925,-9.77196635307815
158,2014,Honda,Regular,ストリーム,777,1.8 RSZ,0,2.061444556451613,DBA-RN6,6,レギュラー,13.2,55952365,11.967801750000001,0.10071942446043165,1.3886812469857172e-05,0.9188134228106355,1.39483064729601,306.5,181.24093625,0.1279806465932663,6513.49,2155.960115511126,16,16.45478145311033,2924.6,1942.3567615,1.8490253696186427,57529.840000000004,23601.028556493275,167,1.2941112228355782,15.059950805814319,293.3,2618.1,169.2731345,1761.11582525,0.009318005980664956,0.2191903399070423,1209.7299999999996,8208.75,109.50138709919815,919.1684180456214,-11.099898712138
158,2015,Honda,Regular,ストリーム,14,1.8 RSZ,0,2.044953,DBA-RN6,6,レギュラー,13.2,56412140,11.967801750000001,0.10071942446043165,2.4817353144199103e-07,0.9279170405519096,1.8747173142302824,402.6,220.396362,0.18853428434388733,8677.24,2544.763858722788,20,16.27632479257732,3019.4,1924.67783025,1.833051919893631,62351.38,23541.060479133932,165,1.7739978897698507,14.401607478347037,389.40000000000003,2616.8,208.42856025,1704.28146825,0.013781435786138801,0.21441275972930685,1533.3999999999996,9855.419999999998,134.0094995943823,971.3915594402497,-15.134324665768416
209,2008,Honda,Regular,フリード,50646,1.5 G,0,1.7132951318458418,DBA-GB3,7,レギュラー,16.4,52324877,12.252688875,0.0921875,0.0009679143631813984,0.9235641012591391,2.1465147188067903,293.7,232.22522075,0.26325061666043403,4627.33,2788.399305890502,20,16.37378048906398,2448.6,1872.2713685,1.8357273977530044,39436.96,22275.939130751853,165,2.0543272188067903,14.227265770257189,277.3,2154.9,219.97253187500002,1640.04614775,0.037457668505432085,0.1816122523576511,373.170000000001,3128.109999999986,100.20024168558848,1066.2052236098534,-6.860851871854584
209,2009,Honda,Regular,フリード,79525,1.5 G,0,1.7461944444444446,DBA-GB3,7,レギュラー,16.4,52877802,12.252688875,0.0921875,0.0015039392144174223,0.9291896626111653,2.1000748564477694,277.4,224.13728550000002,0.2639139296355452,4461.14,2727.8845084350455,19,16.69709338780471,2451.2,1912.1876505,1.894771883858094,39451.98,23050.60415813513,166,2.0078873564477693,14.597018531356941,261.0,2173.7999999999997,211.88459662500003,1688.050365,0.038184795946737765,0.1888173304723626,472.66000000000076,3227.320000000007,87.75496808137359,1025.280340479374,-6.426225067027538
209,2010,Honda,Regular,フリード,95123,1.5 G,0,1.7578259067357516,DBA-GB3,7,レギュラー,16.6,53362801,12.252688875,0.0921875,0.001782571345908173,0.9249569564386247,2.0831702186415564,282.8,222.00566675,0.26024304314718316,4629.26,2684.961647631311,19,17.14363156037787,2569.6,1952.225655375,1.946219010977117,42192.38,23463.32984749878,170,1.9909827186415563,15.060461341736314,266.2,2286.7999999999997,209.752977875,1730.219988625,0.03763070205389621,0.1924822165410509,475.9400000000005,3250.920000000013,97.06822996537267,1048.059872810998,-6.251690304589599
