"","NameID","year","Maker","Type","Name","Sales","Model","Nippyo","price","kata","capacity","FuelType","FuelEfficiency","HH","size","hppw","share","share0"
"548",212,2016,"Matsuda","KEI","フレアワゴン",7788,"660 XG",0,1.361,"DAA-MM42S",4,"レギュラー",32,56950757,8.688229375,0.0619047619047619,0.000136749718708743,0.930048041328055
"549",244,2006,"Matsuda","KEI","ラピュタ",218,"660 E リミテッド",0,0.98975,"UA-HP22S",4,"レギュラー",19.8,51102005,7.736780625,0.0701298701298701,4.26597743082683e-06,0.915227533635911
"550",29,2015,"Matsuda","Regular","CX-3",30020,"1.5 XD ディーゼルターボ",0,2.373624,"LDA-DK5FW",5,"軽油",23,56412140,11.69533125,0.0833333333333333,0.000532154958134898,0.92791704055191
"551",29,2016,"Matsuda","Regular","CX-3",19872,"1.5 XD ディーゼルターボ",0,2.376,"LDA-DK5FW",5,"軽油",23,56950757,11.69533125,0.0833333333333333,0.000348933026474082,0.930048041328055
"552",30,2012,"Matsuda","Regular","CX-5",35438,"2.0 20C",0,2.12884615384615,"DBA-KEEFW",5,"レギュラー",16,54171475,14.242888,0.106164383561644,0.0006541819287734,0.919761848832804
"553",30,2013,"Matsuda","Regular","CX-5",38520,"2.0 20C",0,2.12003105590062,"DBA-KEEFW",5,"レギュラー",16.4,54594744,14.242888,0.106164383561644,0.000705562425569758,0.919563190918159
"554",30,2014,"Matsuda","Regular","CX-5",29466,"2.0 20C",0,2.15308669354839,"DBA-KEEFW",5,"レギュラー",16.4,55952365,14.242888,0.106164383561644,0.00052662653312331,0.918813422810635
"555",30,2015,"Matsuda","Regular","CX-5",27243,"2.0 20S",0,2.443554,"DBA-KEEFW",5,"レギュラー",16.4,56412140,14.242888,0.105442176870748,0.000482927965505297,0.92791704055191
"556",30,2016,"Matsuda","Regular","CX-5",20235,"2.0 20S",0,2.446,"DBA-KEEFW",5,"レギュラー",16.4,56950757,14.242888,0.105442176870748,0.000355306954041015,0.930048041328055
"557",31,2007,"Matsuda","Regular","CX-7",5048,"2.3",0,3.145,"CBA-ER3P",5,"ハイオク",9.1,51713048,14.396382,0.145121951219512,9.76155959710594e-05,0.920174188920367
"558",31,2008,"Matsuda","Regular","CX-7",1332,"2.3",0,3.10034482758621,"CBA-ER3P",5,"ハイオク",9.1,52324877,14.396382,0.145121951219512,2.54563426876283e-05,0.923564101259139
"559",31,2009,"Matsuda","Regular","CX-7",573,"2.3",0,3.03194444444444,"CBA-ER3P",5,"ハイオク",9,52877802,14.44252425,0.143373493975904,1.08363051853025e-05,0.929189662611165
"560",31,2010,"Matsuda","Regular","CX-7",642,"2.3",0,3.0539378238342,"CBA-ER3P",5,"ハイオク",9,53362801,14.44252425,0.143373493975904,1.20308527282891e-05,0.924956956438625
"561",31,2011,"Matsuda","Regular","CX-7",568,"2.3",0,3.06028037383178,"CBA-ER3P",5,"ハイオク",9,53783435,14.44252425,0.143373493975904,1.05608725065627e-05,0.93898110077945
"562",31,2012,"Matsuda","Regular","CX-7",33,"2.3",0,3.06346153846154,"CBA-ER3P",5,"ハイオク",9,54171475,14.44252425,0.143373493975904,6.09176693084322e-07,0.919761848832804
"563",47,2006,"Matsuda","Regular","MPV",28419,"2.3 23F",0,2.44611111111111,"DBA-LY3P",8,"レギュラー",12.2,51102005,15.149835,0.0947674418604651,0.000556122993608568,0.915227533635911
"564",47,2007,"Matsuda","Regular","MPV",20532,"2.3 23F",0,2.44611111111111,"DBA-LY3P",8,"レギュラー",12.2,51713048,15.149835,0.0947674418604651,0.000397037126877534,0.920174188920367
"565",47,2008,"Matsuda","Regular","MPV",13446,"2.3 23C",0,2.53296146044625,"DBA-LY3P",8,"レギュラー",12.2,52324877,15.149835,0.0942196531791907,0.00025697145929268,0.923564101259139
"566",47,2009,"Matsuda","Regular","MPV",7033,"2.3 23C",0,2.56944444444444,"DBA-LY3P",8,"レギュラー",12.2,52877802,15.149835,0.0942196531791907,0.000133004772021348,0.929189662611165
"567",47,2010,"Matsuda","Regular","MPV",6239,"2.3 23C",0,2.5880829015544,"DBA-LY3P",8,"レギュラー",12.2,53362801,15.149835,0.0942196531791907,0.000116916651357938,0.924956956438625
"568",47,2011,"Matsuda","Regular","MPV",4910,"2.3 23C",0,2.59345794392523,"DBA-LY3P",8,"レギュラー",12.2,53783435,15.149835,0.0942196531791907,9.12920493084906e-05,0.93898110077945
"569",47,2012,"Matsuda","Regular","MPV",3016,"2.3 23C",0,2.59615384615385,"DBA-LY3P",8,"レギュラー",12.2,54171475,15.149835,0.0942196531791907,5.56750577679489e-05,0.919761848832804
"570",47,2013,"Matsuda","Regular","MPV",1563,"2.3 23C",0,2.58540372670807,"DBA-LY3P",8,"レギュラー",12.2,54594744,15.149835,0.0942196531791907,2.86291295733523e-05,0.919563190918159
"571",47,2014,"Matsuda","Regular","MPV",633,"2.3 23S",0,2.79659576612903,"DBA-LY3P",8,"レギュラー",11,55952365,15.149835,0.0936781609195402,1.13131947148257e-05,0.918813422810635
"572",47,2015,"Matsuda","Regular","MPV",429,"2.3 23S",0,2.774223,"DBA-LY3P",8,"レギュラー",11,56412140,15.149835,0.0936781609195402,7.6047460706153e-06,0.92791704055191
"573",47,2016,"Matsuda","Regular","MPV",186,"2.3 23S",0,2.777,"DBA-LY3P",8,"レギュラー",11,56950757,15.149835,0.0936781609195402,3.26597941446151e-06,0.930048041328055
"574",62,2006,"Matsuda","Regular","RX-8",5336,"ベースモデル",0,2.60130555555556,"ABA-SE3P",4,"ハイオク",9,51102005,10.518933,0.157894736842105,0.000104418603536202,0.915227533635911
"575",62,2007,"Matsuda","Regular","RX-8",4187,"ベースモデル",0,2.63316666666667,"ABA-SE3P",4,"ハイオク",9,51713048,10.518933,0.156716417910448,8.09660262145059e-05,0.920174188920367
"576",62,2008,"Matsuda","Regular","RX-8",3281,"ベースモデル",0,2.6342799188641,"ABA-SE3P",4,"ハイオク",9,52324877,10.601946,0.158088235294118,6.27043996682496e-05,0.923564101259139
"577",62,2009,"Matsuda","Regular","RX-8",1515,"タイプG",0,2.70305555555556,"ABA-SE3P",4,"ハイオク",9,52877802,10.601946,0.158088235294118,2.86509639716114e-05,0.929189662611165
"578",62,2010,"Matsuda","Regular","RX-8",964,"タイプG",0,2.72266321243523,"ABA-SE3P",4,"ハイオク",9,53362801,10.601946,0.158088235294118,1.80650187384279e-05,0.924956956438625
"579",62,2011,"Matsuda","Regular","RX-8",938,"タイプG",0,2.72831775700935,"ABA-SE3P",4,"ハイオク",9,53783435,10.601946,0.158088235294118,1.74403141041475e-05,0.93898110077945
"580",62,2012,"Matsuda","Regular","RX-8",1848,"タイプG",0,2.73115384615385,"ABA-SE3P",4,"ハイオク",9,54171475,10.601946,0.158088235294118,3.4113894812722e-05,0.919761848832804
"581",62,2013,"Matsuda","Regular","RX-8",289,"タイプG",0,2.71984472049689,"ABA-SE3P",4,"ハイオク",9,54594744,10.601946,0.158088235294118,5.29354986992887e-06,0.919563190918159
"582",79,2006,"Matsuda","Regular","アクセラ",24220,"1.5 15F",0,1.64033333333333,"DBA-BK5P",5,"レギュラー",16.8,51102005,11.465566125,0.0942148760330579,0.000473954006305623,0.915227533635911
"583",79,2007,"Matsuda","Regular","アクセラ",22948,"1.5 15F",0,1.64444444444444,"DBA-BK5P",5,"レギュラー",17.4,51713048,11.452784,0.0942148760330579,0.000443756477088722,0.920174188920367
"584",79,2008,"Matsuda","Regular","アクセラ",16617,"1.5 15F",0,1.6210953346856,"DBA-BK5P",5,"レギュラー",17.4,52324877,11.452784,0.0942148760330579,0.000317573608438678,0.923564101259139
"585",79,2009,"Matsuda","Regular","アクセラ",26761,"1.5 15C",0,1.70611111111111,"DBA-BL5FP",5,"レギュラー",15.6,52877802,11.7755235,0.0902439024390244,0.000506091384055638,0.929189662611165
"586",79,2010,"Matsuda","Regular","アクセラ",26704,"1.5 15C",0,1.71848704663212,"DBA-BL5FP",5,"レギュラー",15.6,53362801,11.7755235,0.0902439024390244,0.000500423506629646,0.924956956438625
"587",79,2011,"Matsuda","Regular","アクセラ",18935,"1.5 15C",0,1.72205607476636,"DBA-BL5FP",5,"レギュラー",15.6,53783435,11.7755235,0.0902439024390244,0.000352060072027754,0.93898110077945
"588",79,2012,"Matsuda","Regular","アクセラ",16282,"1.5 15C",0,1.72384615384615,"DBA-BL5FP",5,"レギュラー",15.6,54171475,11.7755235,0.0902439024390244,0.000300564088387846,0.919761848832804
"589",79,2013,"Matsuda","Regular","アクセラ",17991,"1.5 15C",0,1.77048447204969,"DBA-BM5FP",5,"レギュラー",19.6,54594744,11.9617005,0.0874015748031496,0.00032953721698924,0.919563190918159
"590",79,2014,"Matsuda","Regular","アクセラ",42527,"1.5 15C",0,1.77241935483871,"DBA-BM5FP",5,"レギュラー",19.6,55952365,11.9617005,0.0874015748031496,0.000760057237973766,0.918813422810635
"591",79,2015,"Matsuda","Regular","アクセラ",24749,"1.5 15C",0,1.75824,"DBA-BM5FP",5,"レギュラー",20.6,56412140,11.9617005,0.0880952380952381,0.000438717623546988,0.92791704055191
"592",79,2016,"Matsuda","Regular","アクセラ",26342,"1.5 15C",0,1.76,"DBA-BM5FP",5,"レギュラー",20.6,56950757,11.9617005,0.0874015748031496,0.000462539944815834,0.930048041328055
"593",82,2006,"Matsuda","Regular","アテンザ",12256,"2.0 20F",0,1.98566666666667,"DBA-GGEP",5,"レギュラー",14.2,51102005,11.899745,0.110294117647059,0.000239834033909237,0.915227533635911
"594",82,2007,"Matsuda","Regular","アテンザ",7668,"2.0 20F",0,1.98566666666667,"DBA-GGEP",5,"レギュラー",14.2,51713048,11.899745,0.110294117647059,0.000148279791978226,0.920174188920367
"595",82,2008,"Matsuda","Regular","アテンザ",15867,"2.0 20C",0,2.09729208924949,"DBA-GHEFP",5,"レギュラー",14.2,52324877,12.239028,0.107913669064748,0.000303240082150599,0.923564101259139
"596",82,2009,"Matsuda","Regular","アテンザ",7397,"2.0 20C",0,2.1275,"DBA-GHEFP",5,"レギュラー",14.2,52877802,12.239028,0.107913669064748,0.000139888567985485,0.929189662611165
"597",82,2010,"Matsuda","Regular","アテンザ",7105,"2.0 20C",0,2.1739896373057,"DBA-GHEFP",5,"レギュラー",13.4,53362801,12.239028,0.109285714285714,0.000133145184788932,0.924956956438625
"598",82,2011,"Matsuda","Regular","アテンザ",4584,"2.0 20C",0,2.1785046728972,"DBA-GHEFP",5,"レギュラー",13.4,53783435,12.239028,0.109285714285714,8.52307034684564e-05,0.93898110077945
"599",82,2012,"Matsuda","Regular","アテンザ",5222,"2.0 20S",0,2.59615384615385,"DBA-GJEFP",5,"レギュラー",17.4,54171475,12.96648,0.108391608391608,9.63975967056463e-05,0.919761848832804
"600",82,2013,"Matsuda","Regular","アテンザ",22388,"2.0 20S",0,2.60608695652174,"DBA-GJEFP",5,"レギュラー",17.4,54594744,12.96648,0.108391608391608,0.000410076105494697,0.919563190918159
"601",82,2014,"Matsuda","Regular","アテンザ",11397,"2.0 20S",0,2.61029032258065,"DBA-GJEFP",5,"レギュラー",17.4,55952365,12.96648,0.108391608391608,0.000203691121903426,0.918813422810635
"602",82,2015,"Matsuda","Regular","アテンザ",12363,"2.0 20S",0,2.762235,"DBA-GJEFP",5,"レギュラー",17.4,56412140,12.97982,0.107638888888889,0.000219154954944095,0.92791704055191
"603",82,2016,"Matsuda","Regular","アテンザ",9425,"2.0 20S",0,2.765,"DBA-GJEFP",5,"レギュラー",17.4,56950757,12.97982,0.106896551724138,0.000165493849361827,0.930048041328055
"604",186,2006,"Matsuda","Regular","トリビュート",362,"2.3 LX",0,2.01855555555556,"TA-EP3W",5,"レギュラー",11.4,51102005,13.4526555,0.11056338028169,7.08387077962988e-06,0.915227533635911
"605",200,2008,"Matsuda","Regular","ビアンテ",11060,"2.0 20CS",0,2.22799290060852,"DBA-CCEFW",8,"レギュラー",12.8,52324877,15.31408425,0.0920731707317073,0.000211371734328205,0.923564101259139
"606",200,2009,"Matsuda","Regular","ビアンテ",10864,"2.0 20CS",0,2.19122222222222,"DBA-CCEFW",8,"レギュラー",12,52877802,15.31408425,0.0914634146341463,0.000205454833391146,0.929189662611165
"607",200,2010,"Matsuda","Regular","ビアンテ",11909,"2.0 20CS",0,2.2071170984456,"DBA-CCEFW",8,"レギュラー",12,53362801,15.31408425,0.0914634146341463,0.000223170444145164,0.924956956438625
"608",200,2011,"Matsuda","Regular","ビアンテ",9656,"2.0 20CS",0,2.21170093457944,"DBA-CCEFW",8,"レギュラー",12,53783435,15.31408425,0.0914634146341463,0.000179534832611565,0.93898110077945
"609",200,2012,"Matsuda","Regular","ビアンテ",8741,"2.0 20CS",0,2.214,"DBA-CCEFW",8,"レギュラー",12,54171475,15.31408425,0.0914634146341463,0.000161357984068183,0.919761848832804
"610",200,2013,"Matsuda","Regular","ビアンテ",8490,"2.0 20C スカイアクティブ",0,2.35685403726708,"DBA-CCFFW",8,"レギュラー",14.8,54594744,15.31408425,0.0909638554216868,0.000155509475417634,0.919563190918159
"611",200,2014,"Matsuda","Regular","ビアンテ",5621,"2.0 20C スカイアクティブ",0,2.36054032258065,"DBA-CCFFW",8,"レギュラー",14.8,55952365,15.31408425,0.0909638554216868,0.000100460454173832,0.918813422810635
"612",200,2015,"Matsuda","Regular","ビアンテ",3163,"2.0 20C スカイアクティブ",0,2.341656,"DBA-CCFFW",8,"レギュラー",14.8,56412140,15.31408425,0.0909638554216868,5.60694914250727e-05,0.92791704055191
"613",200,2016,"Matsuda","Regular","ビアンテ",2823,"2.0 20C スカイアクティブ",0,2.344,"DBA-CCFFW",8,"レギュラー",14.8,56950757,15.31408425,0.0909638554216868,4.9569139177553e-05,0.930048041328055
"614",208,2006,"Matsuda","Regular","フォードエスケープ",1034,"2.3 XLT 4WD",0,2.62083333333333,"ABA-LFAL3",5,"レギュラー",10,51102005,13.9497525,0.101290322580645,2.02340397407108e-05,0.915227533635911
"615",221,2006,"Matsuda","Regular","プレマシー",26883,"2.0 20F",0,1.79141666666667,"DBA-CREW",7,"レギュラー",14,51102005,12.695878375,0.1,0.000526065464554669,0.915227533635911
"616",221,2007,"Matsuda","Regular","プレマシー",26146,"2.0 20F",0,1.81711111111111,"DBA-CREW",7,"レギュラー",14.4,51713048,12.864968875,0.0986394557823129,0.000505597736184493,0.920174188920367
"617",221,2008,"Matsuda","Regular","プレマシー",21880,"2.0 20F",0,1.76598073022312,"DBA-CREW",7,"レギュラー",14,52324877,12.695878375,0.1,0.000418156740244225,0.923564101259139
"618",221,2009,"Matsuda","Regular","プレマシー",15204,"2.0 20F",0,1.87055555555556,"DBA-CREW",7,"レギュラー",15,52877802,12.864968875,0.101342281879195,0.00028753086219431,0.929189662611165
"619",221,2010,"Matsuda","Regular","プレマシー",25564,"2.0 20CS",0,1.86238445595855,"DBA-CWEFW",7,"レギュラー",13,53362801,12.95835625,0.102040816326531,0.000479060310196236,0.924956956438625
"620",221,2011,"Matsuda","Regular","プレマシー",20434,"2.0 20CS",0,1.8662523364486,"DBA-CWEFW",7,"レギュラー",13,53783435,12.95835625,0.102040816326531,0.000379931107040672,0.93898110077945
"621",221,2012,"Matsuda","Regular","プレマシー",15233,"2.0 20CS",0,1.86819230769231,"DBA-CWEFW",7,"レギュラー",13,54171475,12.95835625,0.102040816326531,0.000281199653507681,0.919761848832804
"622",221,2013,"Matsuda","Regular","プレマシー",17778,"2.0 20CS",0,1.86045652173913,"DBA-CWEFW",7,"レギュラー",13,54594744,12.95835625,0.102040816326531,0.000325635742517631,0.919563190918159
"623",221,2014,"Matsuda","Regular","プレマシー",11544,"2.0 20CS",0,1.86305443548387,"DBA-CWEFW",7,"レギュラー",13,55952365,12.95835625,0.102040816326531,0.000206318356695021,0.918813422810635
"624",221,2015,"Matsuda","Regular","プレマシー",6978,"2.0 20CS",0,1.84815,"DBA-CWEFW",7,"レギュラー",13,56412140,12.95835625,0.102040816326531,0.000123696778743015,0.92791704055191
"625",221,2016,"Matsuda","Regular","プレマシー",6063,"2.0 20CS",0,1.85,"DBA-CWEFW",7,"レギュラー",13,56950757,12.95835625,0.102040816326531,0.000106460393493979,0.930048041328055
"626",227,2006,"Matsuda","Regular","ボンゴフレンディ",597,"2.0 RS-V",0,2.15627777777778,"GF-SGEW",8,"レギュラー",8.4,51102005,15.303288,0.065625,1.1682516175246e-05,0.915227533635911
"627",254,2006,"Matsuda","Regular","ロードスター",4076,"2.0",0,2.26111111111111,"CBA-NCEC",2,"ハイオク",13.4,51102005,8.554893,0.155963302752294,7.97620367341751e-05,0.915227533635911
"628",254,2007,"Matsuda","Regular","ロードスター",3851,"2.0",0,2.26111111111111,"CBA-NCEC",2,"ハイオク",13.4,51713048,8.554893,0.155963302752294,7.44686331387777e-05,0.920174188920367
"629",254,2008,"Matsuda","Regular","ロードスター",1871,"2.0",0,2.2290060851927,"CBA-NCEC",2,"ハイオク",13.4,52324877,8.554893,0.155963302752294,3.57573702466611e-05,0.923564101259139
"630",254,2009,"Matsuda","Regular","ロードスター",1947,"2.0 S",0,2.39472222222222,"DBA-NCEC",2,"ハイオク",12.6,52877802,8.608428,0.153153153153153,3.68207437971798e-05,0.929189662611165
"631",254,2010,"Matsuda","Regular","ロードスター",1112,"2.0 S",0,2.4120932642487,"DBA-NCEC",2,"ハイオク",12.6,53362801,8.608428,0.153153153153153,2.08384863455725e-05,0.924956956438625
"632",254,2011,"Matsuda","Regular","ロードスター",1081,"2.0 S",0,2.41710280373832,"DBA-NCEC",2,"ハイオク",12.6,53783435,8.608428,0.153153153153153,2.0099125316187e-05,0.93898110077945
"633",254,2012,"Matsuda","Regular","ロードスター",939,"2.0 S",0,2.41961538461538,"DBA-NCEC",2,"ハイオク",12.6,54171475,8.608428,0.153153153153153,1.73338459032175e-05,0.919761848832804
"634",254,2013,"Matsuda","Regular","ロードスター",758,"2.0 S",0,2.40959627329193,"DBA-NCEC",2,"ハイオク",12.6,54594744,8.608428,0.153153153153153,1.38841204200903e-05,0.919563190918159
"635",254,2014,"Matsuda","Regular","ロードスター",592,"2.0 S",0,2.34744858870968,"DBA-NCEC",2,"ハイオク",12.6,55952365,8.608428,0.153153153153153,1.05804285484626e-05,0.918813422810635
"636",254,2015,"Matsuda","Regular","ロードスター",8547,"1.5 S",0,2.492505,"DBA-ND5RC",2,"ハイオク",17.2,56412140,8.388768375,0.132323232323232,0.000151509940945336,0.92791704055191
"637",254,2016,"Matsuda","Regular","ロードスター",6155,"1.5 S",0,2.495,"DBA-ND5RC",2,"ハイオク",17.2,56950757,8.388768375,0.132323232323232,0.0001080758241721,0.930048041328055
"638",181,2006,"Matsuda","Regular","デミオ",60086,"1.3 カジュアル",0,1.24155555555556,"DBA-DY3W",5,"レギュラー",19.2,51102005,10.08882,0.0834862385321101,0.00117580513719569,0.915227533635911
"639",181,2007,"Matsuda","Regular","デミオ",65507,"1.3 13C",0,1.23333333333333,"DBA-DE3FS",5,"レギュラー",21,51713048,9.712985625,0.0919191919191919,0.0012667402625349,0.920174188920367
"640",181,2008,"Matsuda","Regular","デミオ",64990,"1.3 13C",0,1.21075557809331,"DBA-DE3FS",5,"レギュラー",21,52324877,9.712985625,0.0919191919191919,0.00124204783128301,0.923564101259139
"641",181,2009,"Matsuda","Regular","デミオ",55603,"1.3 13C",0,1.22305555555556,"DBA-DE3FS",5,"レギュラー",21,52877802,9.712985625,0.0919191919191919,0.00105153765657657,0.929189662611165
"642",181,2010,"Matsuda","Regular","デミオ",65949,"1.3 13C",0,1.2319274611399,"DBA-DE3FS",5,"レギュラー",21,53362801,9.712985625,0.0919191919191919,0.0012358609136728,0.924956956438625
"643",181,2011,"Matsuda","Regular","デミオ",61736,"1.3 13C",0,1.19195327102804,"DBA-DE3FS",5,"レギュラー",18.2,53783435,9.7504875,0.0919191919191919,0.00114786272018513,0.93898110077945
"644",181,2012,"Matsuda","Regular","デミオ",57820,"1.3 13C",0,1.19319230769231,"DBA-DE3FS",5,"レギュラー",18.2,54171475,9.7504875,0.0919191919191919,0.00106735140588289,0.919761848832804
"645",181,2013,"Matsuda","Regular","デミオ",43573,"1.3 13C",0,1.18825155279503,"DBA-DE3FS",5,"レギュラー",18.2,54594744,9.7504875,0.0919191919191919,0.000798117122776508,0.919563190918159
"646",181,2014,"Matsuda","Regular","デミオ",48564,"1.3 13C",0,1.15710786290323,"DBA-DE3FS",5,"レギュラー",18.2,55952365,9.7504875,0.0919191919191919,0.000867952587884355,0.918813422810635
"647",181,2015,"Matsuda","Regular","デミオ",72771,"1.3 13C",0,1.180818,"DBA-DE3FS",5,"レギュラー",18.2,56412140,9.7504875,0.0919191919191919,0.00128998828975465,0.92791704055191
"648",181,2016,"Matsuda","Regular","デミオ",57320,"1.3 13C",0,1.35,"DBA-DJ3FS",5,"レギュラー",24.6,56950757,10.32255,0.0893203883495146,0.00100648354858567,0.930048041328055
"649",225,2006,"Matsuda","Regular","ベリーサ",12864,"1.5 C",0,1.60333333333333,"DBA-DC5W",5,"レギュラー",18.4,51102005,10.30856625,0.102727272727273,0.000251731805826405,0.915227533635911
"650",225,2007,"Matsuda","Regular","ベリーサ",13850,"1.5 C",0,1.60333333333333,"DBA-DC5W",5,"レギュラー",18.4,51713048,10.30856625,0.102727272727273,0.000267824089579868,0.920174188920367
"651",225,2008,"Matsuda","Regular","ベリーサ",11912,"1.5 C",0,1.58056795131846,"DBA-DC5W",5,"レギュラー",18.4,52324877,10.30856625,0.102727272727273,0.000227654620191463,0.923564101259139
"652",225,2009,"Matsuda","Regular","ベリーサ",10163,"1.5 C",0,1.60333333333333,"DBA-DC5W",5,"レギュラー",18.4,52877802,10.30856625,0.102727272727273,0.000192197852701971,0.929189662611165
"653",225,2010,"Matsuda","Regular","ベリーサ",10610,"1.5 C",0,1.60461139896373,"DBA-DC5W",5,"レギュラー",16.4,53362801,10.30856625,0.102727272727273,0.000198827643998672,0.924956956438625
"654",225,2011,"Matsuda","Regular","ベリーサ",7575,"1.5 C",0,1.60794392523365,"DBA-DC5W",5,"レギュラー",16.4,53783435,10.30856625,0.102727272727273,0.0001408426218965,0.93898110077945
"655",225,2012,"Matsuda","Regular","ベリーサ",6217,"1.5 C",0,1.60961538461538,"DBA-DC5W",5,"レギュラー",16.4,54171475,10.30856625,0.102727272727273,0.000114765196997128,0.919761848832804
"656",225,2013,"Matsuda","Regular","ベリーサ",4227,"1.5 C",0,1.61329192546584,"DBA-DC5W",5,"レギュラー",16.4,54594744,10.30856625,0.102727272727273,7.74250356407936e-05,0.919563190918159
"657",225,2014,"Matsuda","Regular","ベリーサ",2374,"1.5 C",0,1.61632560483871,"DBA-DC5W",5,"レギュラー",16.4,55952365,10.30856625,0.102727272727273,4.24289482669767e-05,0.918813422810635
"658",225,2015,"Matsuda","Regular","ベリーサ",998,"1.5 C",0,1.603395,"DBA-DC5W",5,"レギュラー",16.4,56412140,10.30856625,0.102727272727273,1.76912274556505e-05,0.92791704055191
"659",20,2006,"Mercedes","Foreign","Aクラス",5157,"A170",0,2.59,"DBA-169032",5,"ハイオク",12.2,51102005,10.83842375,0.0885496183206107,0.000100915805554009,0.915227533635911
"660",20,2007,"Mercedes","Foreign","Aクラス",3578,"A170",0,2.59,"DBA-169032",5,"ハイオク",12.2,51713048,10.83842375,0.0885496183206107,6.91895012647485e-05,0.920174188920367
"661",20,2008,"Mercedes","Foreign","Aクラス",3016,"A170",0,2.60388438133874,"DBA-169032",5,"ハイオク",12.2,52324877,10.83842375,0.0885496183206107,5.76398870464617e-05,0.923564101259139
"662",20,2009,"Mercedes","Foreign","Aクラス",2079,"A180",0,2.76472222222222,"DBA-169032",5,"ハイオク",13,52877802,10.936954875,0.0885496183206107,3.93170654105479e-05,0.929189662611165
"663",20,2010,"Mercedes","Foreign","Aクラス",2322,"A180",0,2.78477720207254,"DBA-169032",5,"ハイオク",13,53362801,10.936954875,0.0885496183206107,4.35134579985784e-05,0.924956956438625
"664",20,2013,"Mercedes","Foreign","Aクラス",12440,"A180",0,2.93701863354037,"DBA-176042",5,"ハイオク",15.9,54594744,10.957947,0.0853146853146853,0.00022786076256718,0.919563190918159
"665",20,2014,"Mercedes","Foreign","Aクラス",9461,"A180",0,2.94060483870968,"DBA-176042",5,"ハイオク",15.9,55952365,10.957947,0.0853146853146853,0.00016909026097467,0.918813422810635
"666",20,2015,"Mercedes","Foreign","Aクラス",6752,"A180",0,2.97702,"DBA-176042",5,"ハイオク",17.6,56412140,10.957947,0.0853146853146853,0.000119690548878309,0.92791704055191
"667",20,2016,"Mercedes","Foreign","Aクラス",6973,"A180 スタイル",0,2.98,"DBA-176042",5,"ハイオク",17.6,56950757,10.98349,0.0853146853146853,0.000122439109984087,0.930048041328055
"668",22,2006,"Mercedes","Foreign","Bクラス",7189,"B170",0,3.07613888888889,"CBA-245232",5,"ハイオク",12.8,51102005,12.198963,0.0840579710144927,0.00014067941169823,0.915227533635911
"669",22,2007,"Mercedes","Foreign","Bクラス",6469,"B170",0,3.07305555555556,"CBA-245232",5,"ハイオク",12.8,51713048,12.198963,0.0840579710144927,0.00012509415418716,0.920174188920367
"670",22,2008,"Mercedes","Foreign","Bクラス",5033,"B170",0,3.04968559837728,"CBA-245232",5,"ハイオク",12.8,52324877,12.198963,0.0840579710144927,9.61875170772021e-05,0.923564101259139
"671",22,2009,"Mercedes","Foreign","Bクラス",3435,"B180",0,3.07305555555556,"CBA-245232",5,"ハイオク",13.8,52877802,12.2132475,0.0840579710144927,6.49610965296931e-05,0.929189662611165
"672",22,2010,"Mercedes","Foreign","Bクラス",3665,"B180",0,3.09534715025907,"CBA-245232",5,"ハイオク",13.8,53362801,12.2132475,0.0840579710144927,6.86808025688157e-05,0.924956956438625
"673",22,2011,"Mercedes","Foreign","Bクラス",3062,"B180",0,3.10177570093458,"CBA-245232",5,"ハイオク",13.8,53783435,12.2132475,0.0840579710144927,5.69320274913642e-05,0.93898110077945
"674",22,2012,"Mercedes","Foreign","Bクラス",6671,"B180",0,3.105,"CBA-245232",5,"ハイオク",13.8,54171475,12.2132475,0.0840579710144927,0.000123145991501985,0.919761848832804
"675",22,2013,"Mercedes","Foreign","Bクラス",5955,"B180",0,3.09214285714286,"DBA-246242",5,"ハイオク",16,54594744,11.9989485,0.0841379310344828,0.000109076434171026,0.919563190918159
"676",22,2014,"Mercedes","Foreign","Bクラス",4495,"B180",0,3.01109879032258,"DBA-246242",5,"ハイオク",16,55952365,11.9989485,0.0841379310344828,8.03361931171274e-05,0.918813422810635
"677",24,2014,"Mercedes","Foreign","CLA",4376,"CLA180",0,3.46427419354839,"DBA-117342",5,"ハイオク",17.4,55952365,11.810656,0.0829931972789116,7.82093840001223e-05,0.918813422810635
"678",24,2015,"Mercedes","Foreign","CLA",8054,"CLA180",0,3.50649,"DBA-117342",5,"ハイオク",17.4,56412140,11.810656,0.0829931972789116,0.000142770687302414,0.92791704055191
"679",24,2016,"Mercedes","Foreign","CLA",8557,"CLA180",0,3.59,"DBA-117342",5,"ハイオク",17.4,56950757,11.810656,0.0829931972789116,0.00015025261209434,0.930048041328055
"680",25,2006,"Mercedes","Foreign","CLS",3102,"CLS350",0,8.95708333333333,"DBA-219356C",4,"ハイオク",8.5,51102005,13.17834375,0.15632183908046,6.07021192221323e-05,0.915227533635911
"681",25,2007,"Mercedes","Foreign","CLS",2700,"CLS350",0,9.04444444444444,"DBA-219356C",4,"ハイオク",8.5,51713048,13.17834375,0.15632183908046,5.22111943585302e-05,0.920174188920367
"682",25,2011,"Mercedes","Foreign","CLS",2305,"CLS350 ブルーエフィシェンシー",0,9.64766355140187,"RBA-218359C",4,"ハイオク",12.4,53783435,13.15767024,0.174857142857143,4.28570618444136e-05,0.93898110077945
